Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
PLPL3,15.17,ON NM,22/10/2025,PLANOEPLANO ON NM,7.84,Construção Civil,18.0,Incorporações,16068700.0,3093180000.0,30/06/2025,3277220000.0,203901000.0,8.65,1.75,3.39,4.47,4.16,33.2,1.11,26.7,1.01,15.1,1.65,24.4,6.19,34.3,39.2,4.29,3.74,4.41,0.81,27.0,0.91,3049800000.0,737803000.0,553766000.0,184037000.0,2561500000.0,911158000.0,2783420000.0,783815000.0,743053000.0,143609000.0,357510000.0,83539000.0,6.6
HBOR3,3.42,ON,22/10/2025,Helbor ON,1.25,Construção Civil,3.79,Incorporações,6475240.0,457770000.0,30/06/2025,1987730000.0,133851000.0,9.11,0.38,0.31,10.92,2.35,33.6,0.37,15.7,0.07,12.5,0.25,3.0,-0.99,3.2,3.4,9.24,2.31,10.22,1.19,7.7,0.19,6462800000.0,1740380000.0,210416000.0,1529960000.0,3179780000.0,1461370000.0,1237270000.0,285556000.0,194476000.0,32202000.0,50236000.0,1645000.0,3.0
DIRR3,15.81,ON NM,22/10/2025,Direcional Engenharia ON NM,7.67,Construção Civil,16.17,Incorporações,67964600.0,8229110000.0,30/06/2025,8220130000.0,520500000.0,11.92,1.33,3.73,4.23,9.47,37.8,2.17,22.9,0.71,21.1,2.38,7.5,-2.14,9.4,31.3,8.73,2.93,9.46,0.96,22.0,0.33,11566900000.0,2115600000.0,2124580000.0,-8977150.0,5250820000.0,2203630000.0,3794150000.0,1065210000.0,868786000.0,256734000.0,690183000.0,183742000.0,6.9
CURY3,32.82,ON NM,22/10/2025,CURY S/A ON NM,16.19,Construção Civil,33.96,Incorporações,70338600.0,9579340000.0,30/06/2025,9351580000.0,291875000.0,12.18,2.69,7.2,4.56,8.43,39.1,2.06,24.4,1.85,18.7,6.08,21.9,-15.97,33.8,59.1,7.98,2.1,8.23,0.98,32.9,0.9,5183960000.0,1303110000.0,1530880000.0,-227763000.0,3005750000.0,1329970000.0,4653630000.0,1346600000.0,1136960000.0,343627000.0,786561000.0,236731000.0,4.7
PTBL3,3.76,ON,22/10/2025,PORTOBELLO S/A ON,3.29,Construção e Engenharia,5.52,Produtos para Construção,634348.0,530111000.0,30/06/2025,1528270000.0,140987000.0,-3.61,-1.04,2.13,1.76,5.14,36.2,0.21,4.0,0.15,-5.7,-6.95,2.8,-0.25,3.9,-59.0,5.08,0.94,14.81,5.17,9.3,0.71,3625760000.0,1284820000.0,286666000.0,998154000.0,1258450000.0,248654000.0,2571920000.0,686794000.0,103178000.0,42444000.0,-146699000.0,-44193000.0,
AZEV4,0.38,PN,22/10/2025,AZEVEDO & TRAVASSOS PN,0.34,Construção e Engenharia,1.23,Construção Pesada,1383520.0,225247000.0,30/06/2025,996705000.0,592756000.0,-1.81,-0.21,0.29,1.32,-2.05,-0.7,1.19,-58.0,0.1,-65.7,-1.33,-5.0,-0.24,-5.3,-16.0,-13.09,0.74,-9.05,1.01,39.7,0.09,2193030000.0,786405000.0,14947000.0,771458000.0,478724000.0,779741000.0,189812000.0,78940000.0,-110135000.0,-40585000.0,-124731000.0,61267000.0,
AZEV3,0.37,ON,22/10/2025,AZEVEDO & TRAVASSOS ON,0.34,Construção e Engenharia,1.23,Construção Pesada,672908.0,219320000.0,30/06/2025,990778000.0,592756000.0,-1.76,-0.21,0.28,1.32,-1.99,-0.7,1.16,-58.0,0.1,-65.7,-1.3,-5.0,-0.23,-5.3,-16.0,-13.01,0.74,-9.0,1.01,39.7,0.09,2193030000.0,786405000.0,14947000.0,771458000.0,478724000.0,779741000.0,189812000.0,78940000.0,-110135000.0,-40585000.0,-124731000.0,61267000.0,
SOND5,44.3,PNA,07/10/2025,SONDOTECNICA S/A PNA,31.04,Construção e Engenharia,59.93,Engenharia Consultiva,1075.0,108889000.0,30/06/2025,74106400.0,2458000.0,4.18,10.61,1.69,26.14,3.04,31.3,0.51,16.8,0.93,12.3,3.69,30.5,7.19,44.6,40.6,1.79,1.76,2.07,-,32.0,1.82,117185000.0,,34783000.0,-34783000.0,68084000.0,64259000.0,213454000.0,48902000.0,35786000.0,8424000.0,26072000.0,4227000.0,14.2
SOND6,57.11,PNB,12/09/2025,SONDOTECNICA S/A PNB,31.44,Construção e Engenharia,59.0,Engenharia Consultiva,530.0,140376000.0,30/06/2025,105593000.0,2458000.0,5.38,10.61,2.18,26.14,3.92,31.3,0.66,16.8,1.2,12.3,4.76,30.5,9.27,44.6,40.6,2.55,1.76,2.95,-,32.0,1.82,117185000.0,,34783000.0,-34783000.0,68084000.0,64259000.0,213454000.0,48902000.0,35786000.0,8424000.0,26072000.0,4227000.0,11.0
ETER3,4.3,ON,22/10/2025,ETERNIT ON,3.62,Construção e Engenharia,6.26,Produtos para Construção,416738.0,265641000.0,30/06/2025,411181000.0,61777000.0,5.69,0.76,0.32,13.38,6.85,21.0,0.22,3.3,0.2,4.0,1.23,2.9,15.26,3.1,5.6,4.44,1.65,10.6,0.19,3.6,0.87,1359090000.0,155596000.0,10056000.0,145540000.0,549632000.0,826833000.0,1182160000.0,280122000.0,38777000.0,20473000.0,46708000.0,30620000.0,2.1
HAGA4,1.11,ON,22/10/2025,HAGA ON,1.01,Construção e Engenharia,1.34,Produtos para Construção,7258.0,13209000.0,30/06/2025,-15305500.0,11900000.0,15.19,0.07,-0.26,-4.3,-4.86,21.3,0.46,-9.4,0.2,3.0,0.37,-4.1,-0.23,-16.2,-1.7,8.9,2.46,5.64,-0.41,-9.0,0.43,67033900.0,20754100.0,49268600.0,-28514500.0,59597300.0,-51172200.0,28842900.0,5870820.0,-2715180.0,-1374330.0,869487.0,-399240.0,
HAGA3,1.9,ON,22/10/2025,HAGA ON,1.72,Construção e Engenharia,2.64,Produtos para Construção,5473.0,22610000.0,30/06/2025,-5904530.0,11900000.0,26.0,0.07,-0.44,-4.3,-8.33,21.3,0.78,-9.4,0.34,3.0,0.64,-4.1,-0.39,-16.2,-1.7,3.43,2.46,2.17,-0.41,-9.0,0.43,67033900.0,20754100.0,49268600.0,-28514500.0,59597300.0,-51172200.0,28842900.0,5870820.0,-2715180.0,-1374330.0,869487.0,-399240.0,
ATED3,2.27,ON,22/10/2025,ATOM EDUC ON,0.93,Diversos,2.48,Serviços Educacionais,22826.0,54037400.0,30/06/2025,52723400.0,23805000.0,-10.78,-0.21,2.6,0.87,29.87,92.8,1.8,6.0,2.14,-11.4,4.92,7.2,5.34,8.0,-24.1,17.52,7.52,29.15,0.05,-,1.19,25276000.0,1111000.0,2425000.0,-1314000.0,12665000.0,20783000.0,29984000.0,6417000.0,1809000.0,1087000.0,-5013000.0,-512000.0,
BIED3,3.08,ON,22/10/2025,BIOMA EDUC ON,3.05,Diversos,4.99,Serviços Educacionais,24071.0,82030200.0,30/06/2025,120564000.0,26633200.0,-1.15,-2.69,1.27,2.42,33.77,57.0,0.23,0.7,0.18,-20.6,-0.79,0.5,-0.26,0.6,-110.8,6.83,0.31,49.64,0.78,10.3,0.77,455835000.0,50384000.0,11850000.0,38534000.0,47183000.0,64582000.0,351274000.0,85836000.0,2428990.0,792000.0,-71551000.0,-10619000.0,
VTRU3,10.6,ON NM,22/10/2025,VITRUEDUCA ON NM,5.38,Diversos,12.09,Serviços Educacionais,3768510.0,1422220000.0,30/06/2025,3215500000.0,134172000.0,3.59,2.95,0.52,20.39,1.84,64.9,0.64,35.0,0.24,17.9,2.4,13.0,-0.63,14.7,14.5,3.24,2.66,4.15,0.86,11.0,0.37,5946300000.0,2351920000.0,558642000.0,1793280000.0,950109000.0,2736280000.0,2212700000.0,606006000.0,774688000.0,257873000.0,395764000.0,127296000.0,0.2
COGN3,3.36,ON,22/10/2025,COGNA ON,0.96,Diversos,3.36,Serviços Educacionais,83767400.0,6305400000.0,30/06/2025,11744700000.0,1876610000.0,5.68,0.59,0.5,6.7,2.86,68.2,0.94,32.7,0.27,18.1,4.25,9.3,-1.11,10.2,8.8,4.06,1.53,5.33,0.51,10.7,0.28,23649400000.0,6383630000.0,944287000.0,5439350000.0,4264420000.0,12565400000.0,6734400000.0,1664600000.0,2201630000.0,475701000.0,1110620000.0,118799000.0,2.0
CSED3,5.73,ON NM,22/10/2025,CRUZEIRO EDU ON NM,2.59,Diversos,5.75,Serviços Educacionais,2182300.0,2088830000.0,30/06/2025,2715190000.0,364543000.0,10.37,0.55,1.35,4.23,4.09,49.8,0.78,19.0,0.45,7.5,7.68,11.0,-0.98,13.0,13.1,3.53,1.38,5.32,0.83,10.9,0.58,4659040000.0,1282340000.0,655979000.0,626359000.0,994728000.0,1542860000.0,2680520000.0,721094000.0,510396000.0,127440000.0,201363000.0,62663000.0,3.7
MOVI3,7.75,ON NM,22/10/2025,MOVIDA ON NM,3.33,Diversos,9.3,Aluguel de carros,29949000.0,2696470000.0,30/06/2025,18745000000.0,347931000.0,9.41,0.82,1.02,7.61,0.84,30.9,0.19,22.4,0.09,2.0,-1.21,10.7,-0.14,14.6,10.8,3.42,0.77,5.86,7.36,34.3,0.48,29775600000.0,19487600000.0,3439080000.0,16048500000.0,7615070000.0,2648980000.0,14271300000.0,3679000000.0,3196330000.0,841175000.0,286460000.0,67596000.0,2.4
ANIM3,3.15,ON NM,22/10/2025,ANIMA ON NM,1.49,Diversos,4.44,Serviços Educacionais,18389300.0,1272190000.0,30/06/2025,5295030000.0,403869000.0,9.05,0.35,0.53,5.89,1.18,61.0,0.33,27.9,0.13,7.2,0.98,10.8,-0.27,12.9,5.9,3.48,2.22,4.9,2.3,18.7,0.39,10000000000.0,5467130000.0,1444280000.0,4022850000.0,2358350000.0,2379050000.0,3879120000.0,1005340000.0,1080490000.0,284927000.0,140564000.0,9539000.0,1.7
MILS3,11.98,ON NM,22/10/2025,MILLS ON NM,8.0,Diversos,12.7,Aluguel de carros,11741700.0,2805450000.0,30/06/2025,4047420000.0,234178000.0,9.31,1.29,1.83,6.54,4.67,63.2,1.64,35.0,0.74,17.6,4.19,15.9,-2.73,19.4,19.7,4.76,2.21,6.74,1.15,29.0,0.45,3784200000.0,1761190000.0,519216000.0,1241970000.0,1224850000.0,1530490000.0,1714530000.0,450060000.0,600879000.0,160753000.0,301398000.0,87232000.0,4.3
YDUQ3,12.68,ON,22/10/2025,YDUQS PART ON,7.61,Diversos,17.6,Serviços Educacionais,46536100.0,3475450000.0,30/06/2025,7966910000.0,274089000.0,11.64,1.09,1.14,11.1,4.09,61.0,0.64,15.6,0.36,5.5,6.98,8.9,-0.82,10.0,9.8,4.79,1.28,9.38,1.74,7.2,0.57,9549660000.0,5284350000.0,792888000.0,4491460000.0,2244910000.0,3041060000.0,5437240000.0,1378250000.0,849702000.0,167061000.0,298667000.0,3528000.0,4.5
SEER3,10.4,ON NM,22/10/2025,SER EDUCA ON NM,3.93,Diversos,11.43,Serviços Educacionais,6559750.0,1338710000.0,30/06/2025,1917470000.0,128722000.0,14.48,0.72,1.02,10.21,3.29,58.3,0.63,19.1,0.4,4.3,5.42,12.0,-1.21,13.2,7.0,3.06,1.35,4.72,0.63,12.6,0.63,3377910000.0,829748000.0,250983000.0,578765000.0,952940000.0,1314460000.0,2127590000.0,589237000.0,406368000.0,144412000.0,92440000.0,81326000.0,1.5
RENT3,37.79,ON,22/10/2025,LOCALIZA RENT A CAR ON,26.71,Diversos,44.03,Aluguel de carros,279487000.0,40912200000.0,30/06/2025,74232500000.0,1082620000.0,17.59,2.15,1.61,23.54,5.02,28.5,1.03,20.6,0.5,5.9,9.45,10.0,-1.07,12.3,9.1,5.6,1.33,9.11,1.63,42.8,0.49,81318700000.0,41569500000.0,8249250000.0,33320300000.0,17427500000.0,25487200000.0,39575500000.0,9900110000.0,8150560000.0,2020420000.0,2325430000.0,-167098000.0,5.0
VAMO3,3.27,ON NM,22/10/2025,VAMOS ON NM,2.9,Diversos,5.93,Aluguel de carros,53189700.0,3534980000.0,30/06/2025,15951500000.0,1081030000.0,13.72,0.24,1.36,2.41,1.3,73.7,0.92,71.1,0.16,6.7,1.36,12.1,-0.25,15.4,9.9,4.43,1.8,5.85,6.33,19.5,0.17,22443400000.0,16484400000.0,4067930000.0,12416500000.0,5867400000.0,2604220000.0,3833630000.0,1411670000.0,2725130000.0,675129000.0,257706000.0,92765000.0,8.4
ARML3,3.24,ON NM,22/10/2025,ARMAC ON NM,2.85,Diversos,7.93,Aluguel de carros,4690040.0,1122640000.0,30/06/2025,3029000000.0,346494000.0,15.31,0.21,0.91,3.56,2.63,35.9,0.6,22.9,0.24,4.2,1.31,9.3,-0.61,11.7,6.0,4.55,2.42,7.1,2.05,39.2,0.41,4585300000.0,2529690000.0,623332000.0,1906360000.0,1465550000.0,1232630000.0,1861860000.0,451467000.0,426538000.0,82075000.0,73350000.0,-6493000.0,6.6
DOTZ3,7.71,ON NM,22/10/2025,DOTZ SA ON NM,2.66,Diversos,9.14,Programas de Fidelização,88957.0,102712000.0,30/06/2025,149815000.0,13322000.0,133.05,0.06,-0.42,-18.42,7.33,82.5,0.58,7.9,0.46,0.4,-0.57,6.3,-0.28,11.0,-0.3,3.53,0.37,10.69,-0.4,11.5,0.8,222039000.0,98211000.0,51108000.0,47103000.0,106592000.0,-245402000.0,177001000.0,53704000.0,14019000.0,2922000.0,772000.0,1964000.0,
ENEV3,16.6,ON,22/10/2025,ENEVA ON,9.55,Energia Elétrica,16.79,Energia Elétrica,168813000.0,32153800000.0,30/06/2025,47469200000.0,1936970000.0,-149.55,-0.11,1.65,10.06,9.84,30.9,2.09,21.3,0.6,1.6,12.1,6.1,-1.37,6.8,-1.1,8.66,1.42,14.52,0.98,40.2,0.29,53385100000.0,19171200000.0,3855800000.0,15315400000.0,8955820000.0,19495000000.0,15377300000.0,3513980000.0,3268130000.0,909244000.0,-215006000.0,364475000.0,
AURE3,11.42,ON NM,22/10/2025,AUREN ON NM,7.34,Energia Elétrica,11.42,Energia Elétrica,46974900.0,11995300000.0,30/06/2025,31732900000.0,1050380000.0,-17.12,-0.67,0.95,12.08,7.61,19.4,1.09,14.3,0.24,-5.3,5.15,3.2,-0.45,3.6,-5.5,11.94,1.36,20.12,1.95,36.5,0.22,49202800000.0,24670800000.0,4933170000.0,19737600000.0,8733250000.0,12683800000.0,11050200000.0,2885530000.0,1577130000.0,353291000.0,-700663000.0,-615390000.0,0.5
RNEW3,1.0,ON N2,22/10/2025,RENOVA ON N2,0.85,Energia Elétrica,2.34,Energia Elétrica,54157.0,373115000.0,30/06/2025,1017290000.0,373115000.0,-2.94,-0.34,0.29,3.47,-10.35,-10.9,0.95,-9.1,0.12,-32.1,-3.04,-1.2,-0.26,-1.3,-9.8,14.92,0.69,-28.23,0.57,39.8,0.13,3026410000.0,731574000.0,87403000.0,644171000.0,277677000.0,1292890000.0,394637000.0,149932000.0,-36038000.0,23548000.0,-126756000.0,-222000.0,
RNEW11,3.23,UNT N2,24/09/2025,RENOVA UNT N2,2.6,Energia Elétrica,6.96,Energia Elétrica,2862.0,401720000.0,30/06/2025,1045890000.0,373115000.0,-3.17,-1.02,0.31,10.4,-11.15,-10.9,1.02,-9.1,0.13,-32.1,-3.28,-1.2,-0.28,-1.3,-9.8,15.34,0.69,-29.02,0.57,39.8,0.13,3026410000.0,731574000.0,87403000.0,644171000.0,277677000.0,1292890000.0,394637000.0,149932000.0,-36038000.0,23548000.0,-126756000.0,-222000.0,
RNEW4,0.94,PN N2,22/10/2025,RENOVA PN N2,0.88,Energia Elétrica,2.34,Energia Elétrica,106490.0,350728000.0,30/06/2025,994899000.0,373115000.0,-2.77,-0.34,0.27,3.47,-9.73,-10.9,0.89,-9.1,0.12,-32.1,-2.86,-1.2,-0.24,-1.3,-9.8,14.6,0.69,-27.61,0.57,39.8,0.13,3026410000.0,731574000.0,87403000.0,644171000.0,277677000.0,1292890000.0,394637000.0,149932000.0,-36038000.0,23548000.0,-126756000.0,-222000.0,
CEED3,9.0,ON N1,20/10/2025,CEEE-D ON N1,6.65,Energia Elétrica,13.98,Energia Elétrica,222.0,614295000.0,30/06/2025,5923480000.0,68255000.0,-1.24,-7.25,-0.16,-55.34,1.0,18.5,0.1,10.5,0.07,-8.4,1.25,7.1,-0.06,8.8,13.1,7.27,1.22,9.64,-1.67,8.3,0.68,8602980000.0,6321010000.0,1011820000.0,5309190000.0,2686530000.0,-3777380000.0,5865920000.0,1406240000.0,614195000.0,54243000.0,-494608000.0,-235328000.0,
LIGT3,5.05,ON,22/10/2025,LIGHT SA ON,3.69,Energia Elétrica,7.3,Energia Elétrica,6835340.0,1881400000.0,30/06/2025,8342320000.0,372555000.0,0.78,6.5,0.34,15.0,1.28,17.1,0.13,9.8,0.07,16.1,2.23,5.6,-0.13,7.1,43.3,3.49,1.15,5.66,1.72,0.4,0.57,26154600000.0,9637290000.0,3176380000.0,6460910000.0,6482630000.0,5588970000.0,15030800000.0,3456410000.0,1473000000.0,170456000.0,2420530000.0,-51444000.0,
CEEB5,34.1,PNA,16/10/2025,COELBA PNA,34.01,Energia Elétrica,45.05,Energia Elétrica,719.0,8937470000.0,30/06/2025,24018500000.0,262096000.0,4.19,8.13,1.06,32.28,2.03,30.3,0.51,25.1,0.28,12.2,-10.32,13.7,-0.49,14.6,25.2,4.43,0.86,5.46,1.84,6.5,0.55,31978000000.0,15533000000.0,452000000.0,15081000000.0,5329000000.0,8461000000.0,17509000000.0,4592000000.0,4396000000.0,1081000000.0,2132000000.0,721000000.0,6.0
CEEB3,36.23,ON,22/10/2025,COELBA ON,35.18,Energia Elétrica,38.44,Energia Elétrica,30981.0,9495740000.0,30/06/2025,24576700000.0,262096000.0,4.45,8.13,1.12,32.28,2.16,30.3,0.54,25.1,0.3,12.2,-10.97,13.7,-0.52,14.6,25.2,4.54,0.86,5.59,1.84,6.5,0.55,31978000000.0,15533000000.0,452000000.0,15081000000.0,5329000000.0,8461000000.0,17509000000.0,4592000000.0,4396000000.0,1081000000.0,2132000000.0,721000000.0,5.7
ISAE4,24.36,PN,22/10/2025,ISA ENERGIA PN,20.7,Energia Elétrica,24.95,Energia Elétrica,52364600.0,16050400000.0,30/06/2025,28332200000.0,658883000.0,4.94,4.93,0.78,31.27,3.86,39.3,1.96,51.0,0.37,40.4,2.92,9.5,-0.99,9.9,15.8,6.75,5.95,6.81,0.68,17.1,0.19,43946700000.0,14112100000.0,1830260000.0,12281800000.0,6605420000.0,20602000000.0,8170740000.0,1432870000.0,4163430000.0,271597000.0,3247310000.0,215173000.0,9.7
CMIG4,10.74,PN N1,22/10/2025,CEMIG PN N1,9.1,Energia Elétrica,11.27,Energia Elétrica,98195200.0,30735500000.0,30/06/2025,43020600000.0,2861780000.0,4.73,2.27,1.08,9.95,4.57,18.2,0.73,16.0,0.48,15.5,-504.8,10.6,-1.44,11.7,22.8,5.27,1.0,6.4,0.54,9.4,0.66,63411200000.0,15263900000.0,2978860000.0,12285100000.0,13612200000.0,28473200000.0,41956300000.0,10786300000.0,6726120000.0,1969430000.0,6502650000.0,1187630000.0,7.7
EQMA3B,29.22,ON MB,22/10/2025,CEMAR ON MB,20.17,Energia Elétrica,32.99,Energia Elétrica,13170.0,4797450000.0,30/06/2025,7903180000.0,164184000.0,5.62,5.2,1.14,25.74,3.35,28.3,0.73,21.7,0.42,12.9,6.71,12.7,-1.12,14.8,20.2,4.43,1.34,5.51,0.98,9.0,0.58,11321200000.0,4129560000.0,1023830000.0,3105730000.0,2817390000.0,4226690000.0,6598740000.0,1685810000.0,1433340000.0,420076000.0,853723000.0,276058000.0,9.4
CLSC3,95.58,ON N2,22/10/2025,CELESC ON N2,66.48,Energia Elétrica,100.77,Energia Elétrica,17873.0,3686710000.0,30/06/2025,7483780000.0,38572000.0,6.07,15.75,0.95,100.5,3.42,16.6,0.33,9.5,0.28,5.4,5.42,8.3,-0.68,9.2,15.7,5.19,1.23,6.94,1.08,2.1,0.87,12998900000.0,4173420000.0,376351000.0,3797070000.0,3671460000.0,3876460000.0,11315900000.0,2899540000.0,1078100000.0,308841000.0,607398000.0,148491000.0,8.2
ENGI4,9.2,PN,22/10/2025,ENERGISA PN,5.88,Energia Elétrica,9.34,Energia Elétrica,60588.0,21062700000.0,30/06/2025,50159400000.0,2289420000.0,6.17,1.49,1.16,7.96,3.2,25.1,0.6,18.8,0.27,12.4,6.3,8.3,-0.54,9.7,18.7,5.85,1.23,7.62,2.07,10.2,0.44,79416800000.0,37814300000.0,8717610000.0,29096700000.0,17857200000.0,18226900000.0,35112200000.0,8563870000.0,6586860000.0,1715970000.0,3414850000.0,257292000.0,6.3
CBEE3,9.21,ON,22/10/2025,AMPLA ENERG ON,8.38,Energia Elétrica,14.83,Energia Elétrica,816.0,3500170000.0,30/06/2025,8147500000.0,380040000.0,5.09,1.81,0.42,22.14,3.2,14.9,0.38,11.9,0.18,7.5,-0.99,5.5,-0.47,6.0,8.2,4.05,0.53,7.44,0.58,5.0,0.46,19928600000.0,4840300000.0,192967000.0,4647330000.0,4011230000.0,8414670000.0,9229550000.0,2259340000.0,1094480000.0,184670000.0,688227000.0,-67366000.0,4.5
ISAE3,31.9,ON,22/10/2025,ISA ENERGIA ON,28.19,Energia Elétrica,32.4,Energia Elétrica,68312.0,21018400000.0,30/06/2025,33300200000.0,658883000.0,6.47,4.93,1.02,31.27,5.05,39.3,2.57,51.0,0.48,40.4,3.82,9.5,-1.3,9.9,15.8,7.93,5.95,8.0,0.68,17.1,0.19,43946700000.0,14112100000.0,1830260000.0,12281800000.0,6605420000.0,20602000000.0,8170740000.0,1432870000.0,4163430000.0,271597000.0,3247310000.0,215173000.0,7.4
COCE5,29.2,PNA,22/10/2025,CIA ENERG CEARA - COELCE PNA,22.25,Energia Elétrica,31.5,Energia Elétrica,265098.0,2520020000.0,30/06/2025,7935600000.0,86302000.0,6.5,4.5,0.48,60.78,1.96,17.5,0.29,14.6,0.17,4.4,-1.11,8.5,-0.37,9.5,7.4,3.96,0.57,6.16,1.07,5.4,0.58,15178500000.0,5600630000.0,185044000.0,5415590000.0,3042080000.0,5245550000.0,8841820000.0,2270990000.0,1288350000.0,401961000.0,387968000.0,83436000.0,4.2
CLSC4,102.0,PN N2,22/10/2025,CELESC PN N2,69.76,Energia Elétrica,104.62,Energia Elétrica,658678.0,3934340000.0,30/06/2025,7731410000.0,38572000.0,6.48,15.75,1.01,100.5,3.65,16.6,0.35,9.5,0.3,5.4,5.78,8.3,-0.72,9.2,15.7,5.36,1.23,7.17,1.08,2.1,0.87,12998900000.0,4173420000.0,376351000.0,3797070000.0,3671460000.0,3876460000.0,11315900000.0,2899540000.0,1078100000.0,308841000.0,607398000.0,148491000.0,8.4
ENGI11,50.57,UNT N2,22/10/2025,ENERGISA UNT N2,33.28,Energia Elétrica,50.94,Energia Elétrica,123971000.0,23155200000.0,30/06/2025,52251900000.0,2289420000.0,6.78,7.46,1.27,39.81,3.52,25.1,0.66,18.8,0.29,12.4,6.93,8.3,-0.6,9.7,18.7,6.09,1.23,7.93,2.07,10.2,0.44,79416800000.0,37814300000.0,8717610000.0,29096700000.0,17857200000.0,18226900000.0,35112200000.0,8563870000.0,6586860000.0,1715970000.0,3414850000.0,257292000.0,5.7
CMIG3,13.77,ON N1,22/10/2025,CEMIG ON N1,12.94,Energia Elétrica,18.31,Energia Elétrica,2838560.0,39406700000.0,30/06/2025,51691800000.0,2861780000.0,6.06,2.27,1.38,9.95,5.86,18.2,0.94,16.0,0.62,15.5,-647.21,10.6,-1.85,11.7,22.8,6.33,1.0,7.69,0.54,9.4,0.66,63411200000.0,15263900000.0,2978860000.0,12285100000.0,13612200000.0,28473200000.0,41956300000.0,10786300000.0,6726120000.0,1969430000.0,6502650000.0,1187630000.0,6.0
TAEE3,12.09,ON N2,22/10/2025,TAESA ON N2,10.07,Energia Elétrica,12.24,Energia Elétrica,772566.0,12495000000.0,30/06/2025,21906800000.0,1033500000.0,6.97,1.73,1.64,7.37,5.25,61.8,2.89,55.1,0.58,41.5,20.4,11.1,-1.17,11.7,23.5,9.07,1.24,9.2,1.35,2.9,0.2,21504900000.0,10308700000.0,896883000.0,9411830000.0,3198270000.0,7612370000.0,4320430000.0,1261830000.0,2382110000.0,653817000.0,1791930000.0,510019000.0,8.2
TAEE4,12.15,PN N2,22/10/2025,TAESA PN N2,10.14,Energia Elétrica,12.3,Energia Elétrica,1393880.0,12557000000.0,30/06/2025,21968800000.0,1033500000.0,7.01,1.73,1.65,7.37,5.27,61.8,2.91,55.1,0.58,41.5,20.51,11.1,-1.17,11.7,23.5,9.1,1.24,9.22,1.35,2.9,0.2,21504900000.0,10308700000.0,896883000.0,9411830000.0,3198270000.0,7612370000.0,4320430000.0,1261830000.0,2382110000.0,653817000.0,1791930000.0,510019000.0,8.1
EQPA3,5.45,ON,22/10/2025,EQTL PARA ON,4.68,Energia Elétrica,6.4,Energia Elétrica,213252.0,12039500000.0,30/06/2025,16701500000.0,2209070000.0,6.63,0.82,2.58,2.12,4.23,28.9,1.04,24.5,0.67,15.7,-118.26,15.9,-1.59,19.6,38.9,4.96,0.98,5.87,1.46,14.0,0.65,17935500000.0,6807940000.0,2145850000.0,4662090000.0,5693220000.0,4674070000.0,11598400000.0,3012830000.0,2843070000.0,649834000.0,1816010000.0,360680000.0,12.1
TAEE11,36.54,UNT,22/10/2025,TAESA UNT,29.93,Energia Elétrica,36.93,Energia Elétrica,58795600.0,12588000000.0,30/06/2025,21999800000.0,1033500000.0,7.02,5.2,1.65,22.1,5.28,61.8,2.91,55.1,0.59,41.5,20.56,11.1,-1.18,11.7,23.5,9.11,1.24,9.24,1.35,2.9,0.2,21504900000.0,10308700000.0,896883000.0,9411830000.0,3198270000.0,7612370000.0,4320430000.0,1261830000.0,2382110000.0,653817000.0,1791930000.0,510019000.0,8.1
EQPA5,6.25,PNA,03/10/2025,EQTL PARA PNA,6.25,Energia Elétrica,7.51,Energia Elétrica,29.0,13806700000.0,30/06/2025,18468800000.0,2209070000.0,7.6,0.82,2.95,2.12,4.86,28.9,1.19,24.5,0.77,15.7,-135.62,15.9,-1.82,19.6,38.9,5.49,0.98,6.5,1.46,14.0,0.65,17935500000.0,6807940000.0,2145850000.0,4662090000.0,5693220000.0,4674070000.0,11598400000.0,3012830000.0,2843070000.0,649834000.0,1816010000.0,360680000.0,10.5
NEOE3,28.13,ON NM,22/10/2025,NEOENERGIA ON NM,17.64,Energia Elétrica,29.2,Energia Elétrica,48898100.0,34144100000.0,30/06/2025,79130100000.0,1213800000.0,7.89,3.56,0.97,29.02,3.11,26.7,0.67,21.5,0.31,8.5,11.19,9.9,-0.63,10.9,12.3,5.67,1.17,7.21,1.44,6.3,0.46,110816000000.0,50695000000.0,5709000000.0,44986000000.0,21358000000.0,35221000000.0,51028000000.0,12856000000.0,10971000000.0,2554000000.0,4325000000.0,1631000000.0,2.9
