Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
HAGA3,1.76,ON,02/12/2025,HAGA ON,1.68,Construção e Engenharia,2.45,Produtos para Construção,5566.0,20944000.0,30/09/2025,-8451340.0,11900000.0,20.55,0.09,-0.42,-4.22,-7.09,20.7,0.75,-10.6,0.3,3.6,0.57,-4.2,-0.36,-16.8,-2.0,4.3,2.46,2.86,-0.41,-8.9,0.4,69753700.0,20754100.0,50149400.0,-29395300.0,62417800.0,-50250200.0,27940200.0,7899340.0,-2954250.0,-207800.0,1019270.0,922028.0,
ATED3,2.23,ON,02/12/2025,ATOM EDUC ON,0.93,Diversos,2.48,Serviços Educacionais,12393.0,53085200.0,30/09/2025,50724200.0,23805000.0,-10.78,-0.21,2.62,0.85,23.5,92.6,1.87,8.0,2.14,-13.2,5.01,9.1,5.42,10.7,-24.3,14.55,6.99,22.45,0.05,-,1.14,24838000.0,1045000.0,3406000.0,-2361000.0,12360000.0,20250000.0,28364000.0,6306000.0,2259000.0,708000.0,-4926000.0,-533000.0,
BIED3,3.88,ON,02/12/2025,BIOMA EDUC ON,2.9,Diversos,4.99,Serviços Educacionais,14178.0,103337000.0,30/09/2025,136142000.0,26633200.0,-1.89,-2.06,1.55,2.5,47.04,58.1,0.3,0.6,0.23,-16.2,-1.01,0.5,-0.34,0.5,-82.1,8.53,0.33,61.97,0.72,7.5,0.77,449003000.0,47914000.0,15109000.0,32805000.0,50216000.0,66699000.0,343588000.0,81381000.0,2196980.0,213000.0,-54743000.0,2728000.0,
VTRU3,14.3,ON NM,02/12/2025,VITRUEDUCA ON NM,5.38,Diversos,14.3,Serviços Educacionais,7032210.0,1918660000.0,30/09/2025,3582950000.0,134172000.0,4.08,3.5,0.68,21.13,2.45,64.7,0.86,35.2,0.31,21.1,2.93,12.8,-0.9,15.0,16.6,3.56,2.34,4.57,0.86,8.8,0.36,6116290000.0,2449670000.0,785380000.0,1664290000.0,1142400000.0,2834840000.0,2231000000.0,549065000.0,784677000.0,198878000.0,469944000.0,98221000.0,0.2
COGN3,3.87,ON,02/12/2025,COGNA ON,0.96,Diversos,3.9,Serviços Educacionais,94186100.0,7262470000.0,30/09/2025,12365800000.0,1876610000.0,5.46,0.71,0.57,6.8,3.22,68.6,1.04,32.4,0.3,20.7,3.75,9.5,-1.29,10.5,10.4,4.18,1.81,5.47,0.5,12.6,0.29,23822500000.0,6380340000.0,1277040000.0,5103300000.0,4324430000.0,12762500000.0,6976160000.0,1523370000.0,2258880000.0,196439000.0,1331340000.0,191605000.0,1.7
CSED3,6.52,ON NM,02/12/2025,CRUZEIRO EDU ON NM,2.59,Diversos,6.6,Serviços Educacionais,3083710.0,2376820000.0,30/09/2025,2801350000.0,364543000.0,9.41,0.69,1.44,4.54,4.17,50.8,0.86,20.7,0.5,9.2,6.94,11.9,-1.19,14.8,15.2,3.37,1.44,4.92,0.76,11.3,0.58,4778540000.0,1264100000.0,839576000.0,424528000.0,1125210000.0,1656110000.0,2749810000.0,694225000.0,569536000.0,202323000.0,252531000.0,113250000.0,3.2
MOVI3,12.63,ON NM,02/12/2025,MOVIDA ON NM,3.33,Diversos,12.63,Aluguel de carros,34445700.0,4394370000.0,30/09/2025,19748700000.0,347931000.0,15.8,0.8,1.58,8.01,1.32,32.1,0.31,23.4,0.15,2.0,-1.32,11.3,-0.22,15.3,10.0,3.47,0.69,5.91,6.7,30.5,0.48,29641600000.0,18671300000.0,3316900000.0,15354400000.0,7260530000.0,2788630000.0,14261200000.0,3765840000.0,3341010000.0,902648000.0,278191000.0,69955000.0,1.5
ANIM3,3.79,ON NM,02/12/2025,ANIMA ON NM,1.49,Diversos,4.44,Serviços Educacionais,23397900.0,1530660000.0,30/09/2025,5365690000.0,403869000.0,9.71,0.39,0.65,5.83,1.3,62.2,0.39,29.8,0.15,7.5,1.26,11.7,-0.33,14.4,6.7,3.33,1.92,4.56,2.34,13.3,0.39,10090300000.0,5511490000.0,1676460000.0,3835030000.0,2547890000.0,2354430000.0,3946760000.0,1005920000.0,1177290000.0,299484000.0,157662000.0,36543000.0,1.4
MILS3,12.72,ON NM,02/12/2025,MILLS ON NM,7.9,Diversos,13.5,Aluguel de carros,20310900.0,2978740000.0,30/09/2025,4364420000.0,234178000.0,10.0,1.27,1.77,7.17,4.76,63.1,1.68,35.2,0.66,16.8,2.73,14.0,-2.73,18.6,17.7,4.92,2.78,6.98,1.37,27.0,0.4,4479350000.0,2299110000.0,913438000.0,1385670000.0,1705800000.0,1678720000.0,1777660000.0,482667000.0,625560000.0,157969000.0,297960000.0,67339000.0,5.5
YDUQ3,13.62,ON,02/12/2025,YDUQS PART ON,7.61,Diversos,17.6,Serviços Educacionais,48995600.0,3733090000.0,30/09/2025,7989720000.0,274089000.0,15.27,0.89,1.19,11.44,4.33,60.7,0.68,15.7,0.38,4.4,10.17,8.9,-0.9,10.2,7.8,4.77,1.18,9.27,1.69,6.7,0.56,9712520000.0,5312600000.0,1055970000.0,4256630000.0,2417180000.0,3134370000.0,5483300000.0,1351630000.0,861758000.0,253019000.0,244504000.0,97750000.0,4.2
SEER3,9.49,ON NM,02/12/2025,SER EDUCA ON NM,3.93,Diversos,11.43,Serviços Educacionais,9663870.0,1221570000.0,30/09/2025,1728900000.0,128722000.0,11.14,0.85,0.92,10.32,2.86,58.3,0.56,19.7,0.36,5.1,5.99,12.7,-1.13,14.0,8.3,2.67,1.27,4.05,0.59,12.0,0.65,3358030000.0,787939000.0,280612000.0,507327000.0,948585000.0,1328930000.0,2167440000.0,514451000.0,427140000.0,85243000.0,109670000.0,14919000.0,1.6
RENT3,47.55,ON,02/12/2025,LOCALIZA RENT A CAR ON,26.71,Diversos,47.55,Aluguel de carros,306747000.0,51478600000.0,30/09/2025,84348200000.0,1082620000.0,29.02,1.64,2.05,23.22,6.91,26.3,1.27,18.3,0.62,4.4,8.31,9.0,-1.36,11.5,7.1,6.32,1.45,11.32,1.75,41.6,0.49,83076100000.0,43939000000.0,11069400000.0,32869600000.0,20052900000.0,25136800000.0,40624100000.0,10732000000.0,7450130000.0,1332390000.0,1773610000.0,259361000.0,4.0
VAMO3,4.12,ON NM,02/12/2025,VAMOS ON NM,2.9,Diversos,5.92,Aluguel de carros,52658600.0,4453850000.0,30/09/2025,16363400000.0,1081030000.0,33.46,0.12,1.69,2.43,1.66,80.2,1.31,79.2,0.19,3.9,1.39,11.7,-0.32,15.2,5.1,4.52,1.93,6.1,6.28,12.1,0.15,23021600000.0,16507100000.0,4597570000.0,11909500000.0,6631100000.0,2630600000.0,3387280000.0,1529010000.0,2682710000.0,643235000.0,133098000.0,50447000.0,
ARML3,4.89,ON NM,02/12/2025,ARMAC ON NM,2.85,Diversos,6.4,Aluguel de carros,5104880.0,1694360000.0,30/09/2025,3567410000.0,346494000.0,31.27,0.16,1.33,3.67,4.1,35.5,0.91,22.2,0.37,3.0,2.23,8.9,-0.88,11.5,4.3,5.34,2.21,8.63,1.97,31.0,0.4,4633470000.0,2498280000.0,625229000.0,1873050000.0,1384320000.0,1271350000.0,1859460000.0,494579000.0,413154000.0,140264000.0,54187000.0,37773000.0,4.4
DOTZ3,6.42,ON NM,02/12/2025,DOTZ SA ON NM,2.66,Diversos,9.14,Programas de Fidelização,50710.0,85527100.0,30/09/2025,157471000.0,13322000.0,-30.3,-0.21,-0.34,-18.67,3.05,83.0,0.45,14.8,0.38,-1.5,-0.49,12.5,-0.23,20.5,1.1,2.78,0.35,5.62,-0.46,11.5,0.84,223847000.0,114255000.0,42311000.0,71944000.0,95575000.0,-248748000.0,188927000.0,51745000.0,28027000.0,7943000.0,-2823000.0,-3346000.0,
ENEV3,21.02,ON,02/12/2025,ENEVA ON,9.55,Energia Elétrica,21.02,Energia Elétrica,168040000.0,40715200000.0,30/09/2025,56243300000.0,1936970000.0,1196.2,0.02,2.05,10.25,11.85,30.0,2.36,19.9,0.75,3.2,17.36,6.3,-1.7,7.0,0.2,9.33,1.34,16.38,0.98,36.8,0.32,54448900000.0,19465500000.0,3937340000.0,15528100000.0,9169740000.0,19852600000.0,17224100000.0,4428020000.0,3434600000.0,923650000.0,34037000.0,351721000.0,
AURE3,12.64,ON NM,02/12/2025,AUREN ON NM,7.34,Energia Elétrica,12.64,Energia Elétrica,68581800.0,13276800000.0,30/09/2025,33196000000.0,1050380000.0,-9.7,-1.3,1.08,11.69,8.51,17.3,1.06,12.4,0.27,-10.0,6.51,3.2,-0.5,3.7,-11.1,11.64,1.3,21.27,2.04,33.9,0.26,48833500000.0,24994900000.0,5075680000.0,19919200000.0,8819330000.0,12275500000.0,12541100000.0,3537390000.0,1560910000.0,192432000.0,-1368530000.0,-397034000.0,0.5
RNEW3,0.93,ON N2,02/12/2025,RENOVA ON N2,0.85,Energia Elétrica,2.1,Energia Elétrica,53186.0,346997000.0,30/09/2025,995963000.0,373115000.0,-2.04,-0.46,0.28,3.35,-4.5,-10.2,0.74,-16.4,0.12,-36.2,-2.0,-2.6,-0.23,-2.7,-13.6,35.69,0.58,-12.91,0.57,44.0,0.16,2978270000.0,710556000.0,61590000.0,648966000.0,240890000.0,1250090000.0,469241000.0,143880000.0,-77136000.0,-17818000.0,-169992000.0,-44583000.0,
RNEW11,3.23,UNT N2,24/09/2025,RENOVA UNT N2,2.6,Energia Elétrica,6.74,Energia Elétrica,,401720000.0,30/09/2025,1050690000.0,373115000.0,-2.36,-1.37,0.32,10.05,-5.21,-10.2,0.86,-16.4,0.13,-36.2,-2.32,-2.6,-0.27,-2.7,-13.6,37.65,0.58,-13.62,0.57,44.0,0.16,2978270000.0,710556000.0,61590000.0,648966000.0,240890000.0,1250090000.0,469241000.0,143880000.0,-77136000.0,-17818000.0,-169992000.0,-44583000.0,
RNEW4,0.91,PN N2,02/12/2025,RENOVA PN N2,0.88,Energia Elétrica,2.18,Energia Elétrica,66807.0,339535000.0,30/09/2025,988501000.0,373115000.0,-2.0,-0.46,0.27,3.35,-4.4,-10.2,0.72,-16.4,0.11,-36.2,-1.96,-2.6,-0.23,-2.7,-13.6,35.42,0.58,-12.82,0.57,44.0,0.16,2978270000.0,710556000.0,61590000.0,648966000.0,240890000.0,1250090000.0,469241000.0,143880000.0,-77136000.0,-17818000.0,-169992000.0,-44583000.0,
CEED3,8.95,ON N1,21/11/2025,CEEE-D ON N1,6.65,Energia Elétrica,13.98,Energia Elétrica,164.0,610882000.0,30/09/2025,6557520000.0,68255000.0,-0.98,-9.15,-0.15,-59.06,1.06,17.5,0.1,9.4,0.07,-10.3,1.22,6.4,-0.06,7.8,15.5,8.25,1.22,11.39,-1.68,6.7,0.68,8930240000.0,6780310000.0,833665000.0,5946640000.0,2771630000.0,-4031280000.0,6093900000.0,1633230000.0,575482000.0,111343000.0,-624643000.0,-263376000.0,
LIGT3,5.39,ON,02/12/2025,LIGHT SA ON,3.69,Energia Elétrica,7.3,Energia Elétrica,7139520.0,2008070000.0,30/09/2025,8895490000.0,372555000.0,0.87,6.16,0.36,15.09,1.38,16.5,0.13,9.7,0.08,15.4,-34.73,5.6,-0.14,7.0,40.8,3.72,0.99,6.12,1.69,-0.3,0.58,25743900000.0,9528930000.0,2641510000.0,6887410000.0,5831190000.0,5622130000.0,14944800000.0,3631310000.0,1453470000.0,319811000.0,2295590000.0,32617000.0,
CEEB5,35.14,PNA,01/12/2025,COELBA PNA,31.24,Energia Elétrica,45.01,Energia Elétrica,9292.0,9210050000.0,30/09/2025,25016100000.0,262096000.0,4.42,7.96,1.07,32.69,2.04,29.9,0.5,24.6,0.28,11.4,-31.22,13.5,-0.49,14.6,24.3,4.5,0.95,5.54,1.98,6.3,0.55,33379000000.0,16926000000.0,1120000000.0,15806000000.0,5865000000.0,8568000000.0,18357000000.0,4703000000.0,4519000000.0,927000000.0,2085000000.0,247000000.0,16.9
CEEB3,42.0,ON,02/12/2025,COELBA ON,31.88,Energia Elétrica,42.0,Energia Elétrica,334338.0,11008000000.0,30/09/2025,26814000000.0,262096000.0,5.28,7.96,1.28,32.69,2.44,29.9,0.6,24.6,0.33,11.4,-37.32,13.5,-0.58,14.6,24.3,4.82,0.95,5.93,1.98,6.3,0.55,33379000000.0,16926000000.0,1120000000.0,15806000000.0,5865000000.0,8568000000.0,18357000000.0,4703000000.0,4519000000.0,927000000.0,2085000000.0,247000000.0,14.1
ISAE4,27.75,PN,02/12/2025,ISA ENERGIA PN,20.4,Energia Elétrica,27.85,Energia Elétrica,50348800.0,18284000000.0,30/09/2025,30682300000.0,658883000.0,6.25,4.44,0.87,31.73,5.32,40.7,2.05,38.5,0.4,33.4,3.34,7.5,-1.06,8.0,14.0,8.84,4.46,8.93,0.71,17.9,0.2,45643800000.0,14818500000.0,2420160000.0,12398300000.0,7065290000.0,20907000000.0,8923960000.0,2558970000.0,3436590000.0,1155790000.0,2924930000.0,784821000.0,10.1
CMIG4,11.32,PN N1,02/12/2025,CEMIG PN N1,9.1,Energia Elétrica,12.14,Energia Elétrica,108615000.0,32395400000.0,30/09/2025,45489700000.0,2861780000.0,8.06,1.4,1.13,10.04,4.93,17.8,0.76,15.5,0.5,9.5,-19.79,10.1,-1.42,11.1,14.0,5.66,0.89,6.93,0.54,7.6,0.66,64750100000.0,15411400000.0,2317040000.0,13094300000.0,13246600000.0,28728500000.0,42427100000.0,10619700000.0,6568720000.0,1344990000.0,4019280000.0,796267000.0,7.3
EQMA3B,29.01,ON MB,02/12/2025,CEMAR ON MB,21.06,Energia Elétrica,32.99,Energia Elétrica,25833.0,4762980000.0,30/09/2025,7975900000.0,164184000.0,6.37,4.55,1.1,26.4,3.46,28.1,0.71,20.5,0.41,11.2,7.86,11.9,-1.1,13.8,17.2,4.53,1.26,5.79,0.95,7.9,0.58,11546100000.0,4106470000.0,893547000.0,3212920000.0,2898700000.0,4334970000.0,6700160000.0,1776550000.0,1376680000.0,301194000.0,747371000.0,104332000.0,9.4
CLSC3,109.49,ON N2,02/12/2025,CELESC ON N2,66.48,Energia Elétrica,112.97,Energia Elétrica,13012.0,4223250000.0,30/09/2025,8343290000.0,38572000.0,6.02,18.18,1.07,102.44,3.61,17.1,0.36,10.0,0.31,6.0,6.0,8.7,-0.73,9.6,17.7,5.39,1.23,7.13,1.15,0.8,0.86,13512200000.0,4530090000.0,410046000.0,4120040000.0,3738060000.0,3951430000.0,11652200000.0,2962900000.0,1170640000.0,250285000.0,701377000.0,170116000.0,7.1
ENGI4,8.99,PN,02/12/2025,ENERGISA PN,5.27,Energia Elétrica,9.36,Energia Elétrica,109067.0,22640100000.0,30/09/2025,54192600000.0,2518370000.0,6.86,1.31,1.22,7.34,3.33,25.1,0.63,19.1,0.27,12.0,4.08,8.2,-0.56,9.7,17.9,6.11,1.39,7.96,2.22,8.7,0.43,82858500000.0,41047200000.0,9494770000.0,31552500000.0,19805300000.0,18484500000.0,35713600000.0,9181980000.0,6808270000.0,1706300000.0,3300490000.0,438520000.0,7.3
CBEE3,9.01,ON,29/10/2025,AMPLA ENERG ON,8.38,Energia Elétrica,14.83,Energia Elétrica,179.0,3424160000.0,30/09/2025,8532520000.0,380040000.0,5.9,1.53,0.41,21.86,3.43,13.8,0.36,10.6,0.17,6.2,-0.9,4.9,-0.43,5.4,7.0,4.33,0.51,8.55,0.63,4.2,0.47,20174600000.0,5240870000.0,132517000.0,5108360000.0,3904830000.0,8308650000.0,9384790000.0,2404850000.0,998509000.0,143377000.0,580452000.0,-108801000.0,4.6
ISAE3,32.93,ON,02/12/2025,ISA ENERGIA ON,27.86,Energia Elétrica,32.99,Energia Elétrica,78871.0,21697000000.0,30/09/2025,34095300000.0,658883000.0,7.42,4.44,1.04,31.73,6.31,40.7,2.43,38.5,0.48,33.4,3.96,7.5,-1.26,8.0,14.0,9.82,4.46,9.92,0.71,17.9,0.2,45643800000.0,14818500000.0,2420160000.0,12398300000.0,7065290000.0,20907000000.0,8923960000.0,2558970000.0,3436590000.0,1155790000.0,2924930000.0,784821000.0,8.5
COCE5,32.6,PNA,02/12/2025,CIA ENERG CEARA - COELCE PNA,22.25,Energia Elétrica,32.6,Energia Elétrica,716779.0,2813450000.0,30/09/2025,8518440000.0,86302000.0,9.56,3.41,0.54,60.39,2.26,17.1,0.32,14.1,0.18,3.3,-0.97,7.9,-0.39,8.8,5.6,4.28,0.53,6.85,1.12,3.2,0.56,15771600000.0,5813280000.0,108292000.0,5704990000.0,3302850000.0,5211990000.0,8837700000.0,2350050000.0,1244260000.0,286079000.0,294205000.0,-25606000.0,3.7
CLSC4,124.0,PN N2,02/12/2025,CELESC PN N2,69.76,Energia Elétrica,126.99,Energia Elétrica,683561.0,4782930000.0,30/09/2025,8902970000.0,38572000.0,6.82,18.18,1.21,102.44,4.09,17.1,0.41,10.0,0.35,6.0,6.79,8.7,-0.82,9.6,17.7,5.76,1.23,7.61,1.15,0.8,0.86,13512200000.0,4530090000.0,410046000.0,4120040000.0,3738060000.0,3951430000.0,11652200000.0,2962900000.0,1170640000.0,250285000.0,701377000.0,170116000.0,6.9
ENGI11,49.63,UNT N2,02/12/2025,ENERGISA UNT N2,29.87,Energia Elétrica,49.85,Energia Elétrica,127713000.0,24997300000.0,30/09/2025,56549800000.0,2518370000.0,7.57,6.55,1.35,36.7,3.67,25.1,0.7,19.1,0.3,12.0,4.5,8.2,-0.62,9.7,17.9,6.38,1.39,8.31,2.22,8.7,0.43,82858500000.0,41047200000.0,9494770000.0,31552500000.0,19805300000.0,18484500000.0,35713600000.0,9181980000.0,6808270000.0,1706300000.0,3300490000.0,438520000.0,6.6
CMIG3,14.28,ON N1,02/12/2025,CEMIG ON N1,13.09,Energia Elétrica,18.31,Energia Elétrica,2069160.0,40866200000.0,30/09/2025,53960600000.0,2861780000.0,10.17,1.4,1.42,10.04,6.22,17.8,0.96,15.5,0.63,9.5,-24.96,10.1,-1.79,11.1,14.0,6.71,0.89,8.21,0.54,7.6,0.66,64750100000.0,15411400000.0,2317040000.0,13094300000.0,13246600000.0,28728500000.0,42427100000.0,10619700000.0,6568720000.0,1344990000.0,4019280000.0,796267000.0,5.8
TAEE3,14.02,ON N2,02/12/2025,TAESA ON N2,9.87,Energia Elétrica,14.8,Energia Elétrica,1490520.0,14489600000.0,30/09/2025,23744500000.0,1033500000.0,8.41,1.67,1.9,7.4,6.29,57.7,3.21,51.1,0.66,38.2,10.67,10.6,-1.34,11.3,22.5,10.13,1.67,10.3,1.35,6.3,0.21,21812000000.0,10328100000.0,1073200000.0,9254900000.0,3387110000.0,7645340000.0,4510000000.0,1180560000.0,2304470000.0,473314000.0,1723250000.0,340606000.0,7.7
TAEE4,14.12,PN N2,02/12/2025,TAESA PN N2,9.94,Energia Elétrica,15.0,Energia Elétrica,2779500.0,14593000000.0,30/09/2025,23847900000.0,1033500000.0,8.47,1.67,1.91,7.4,6.33,57.7,3.24,51.1,0.67,38.2,10.75,10.6,-1.35,11.3,22.5,10.18,1.67,10.35,1.35,6.3,0.21,21812000000.0,10328100000.0,1073200000.0,9254900000.0,3387110000.0,7645340000.0,4510000000.0,1180560000.0,2304470000.0,473314000.0,1723250000.0,340606000.0,7.6
EQPA3,5.87,ON,02/12/2025,EQTL PARA ON,4.68,Energia Elétrica,6.4,Energia Elétrica,38769.0,12967300000.0,30/09/2025,17462800000.0,2209070000.0,7.87,0.75,2.56,2.3,4.62,27.9,1.09,23.6,0.59,13.8,4.25,12.7,-1.67,18.4,32.5,5.23,1.49,6.22,1.96,12.3,0.54,22144900000.0,9928080000.0,5432580000.0,4495500000.0,9299620000.0,5073530000.0,11902600000.0,3209280000.0,2809540000.0,752678000.0,1648240000.0,388685000.0,11.2
TAEE11,42.5,UNT,02/12/2025,TAESA UNT,29.35,Energia Elétrica,45.0,Energia Elétrica,91215800.0,14641200000.0,30/09/2025,23896100000.0,1033500000.0,8.5,5.0,1.92,22.19,6.35,57.7,3.25,51.1,0.67,38.2,10.79,10.6,-1.36,11.3,22.5,10.2,1.67,10.37,1.35,6.3,0.21,21812000000.0,10328100000.0,1073200000.0,9254900000.0,3387110000.0,7645340000.0,4510000000.0,1180560000.0,2304470000.0,473314000.0,1723250000.0,340606000.0,7.6
EQPA5,6.1,PNA,02/12/2025,EQTL PARA PNA,5.32,Energia Elétrica,7.29,Energia Elétrica,1777.0,13475400000.0,30/09/2025,17970900000.0,2209070000.0,8.18,0.75,2.66,2.3,4.8,27.9,1.13,23.6,0.61,13.8,4.42,12.7,-1.73,18.4,32.5,5.38,1.49,6.4,1.96,12.3,0.54,22144900000.0,9928080000.0,5432580000.0,4495500000.0,9299620000.0,5073530000.0,11902600000.0,3209280000.0,2809540000.0,752678000.0,1648240000.0,388685000.0,10.8
NEOE3,32.3,ON NM,02/12/2025,NEOENERGIA ON NM,17.64,Energia Elétrica,32.31,Energia Elétrica,108651000.0,39205600000.0,30/09/2025,86207600000.0,1213800000.0,8.89,3.63,1.08,29.82,3.47,26.8,0.75,21.6,0.35,8.5,9.73,10.0,-0.7,11.0,12.2,6.02,1.23,7.62,1.47,5.5,0.46,113489000000.0,53313000000.0,6311000000.0,47002000000.0,21511000000.0,36192000000.0,52256000000.0,13485000000.0,11312000000.0,2745000000.0,4408000000.0,924000000.0,2.6
EQPA7,6.85,PNC,17/09/2025,EQTL PARA PNC,6.52,Energia Elétrica,8.05,Energia Elétrica,,15132200000.0,30/09/2025,19627700000.0,2209070000.0,9.18,0.75,2.98,2.3,5.39,27.9,1.27,23.6,0.68,13.8,4.96,12.7,-1.95,18.4,32.5,5.88,1.49,6.99,1.96,12.3,0.54,22144900000.0,9928080000.0,5432580000.0,4495500000.0,9299620000.0,5073530000.0,11902600000.0,3209280000.0,2809540000.0,752678000.0,1648240000.0,388685000.0,9.6
COCE3,32.5,ON,28/11/2025,CIA ENERG CEARA - COELCE ON,23.59,Energia Elétrica,37.5,Energia Elétrica,1130.0,2804820000.0,30/09/2025,8509810000.0,86302000.0,9.53,3.41,0.54,60.39,2.25,17.1,0.32,14.1,0.18,3.3,-0.97,7.9,-0.39,8.8,5.6,4.28,0.53,6.84,1.12,3.2,0.56,15771600000.0,5813280000.0,108292000.0,5704990000.0,3302850000.0,5211990000.0,8837700000.0,2350050000.0,1244260000.0,286079000.0,294205000.0,-25606000.0,3.8
CPFE3,49.73,ON,02/12/2025,CPFL ENERGIA SA ON,28.79,Energia Elétrica,49.73,Energia Elétrica,85399600.0,57301600000.0,30/09/2025,80171500000.0,1152250000.0,10.51,4.73,2.53,19.67,5.06,31.4,1.29,25.5,0.7,12.9,563.5,13.7,-1.42,15.6,24.0,6.0,1.01,7.08,1.27,3.9,0.54,82448100000.0,28760400000.0,5890500000.0,22869900000.0,18520600000.0,22670100000.0,44479500000.0,11329100000.0,11323700000.0,2627230000.0,5450170000.0,1308170000.0,5.6
EQPA6,6.59,PNB,05/11/2025,EQTL PARA PNB,6.59,Energia Elétrica,7.1,Energia Elétrica,16.0,14557800000.0,30/09/2025,19053300000.0,2209070000.0,8.83,0.75,2.87,2.3,5.18,27.9,1.22,23.6,0.66,13.8,4.77,12.7,-1.87,18.4,32.5,5.71,1.49,6.78,1.96,12.3,0.54,22144900000.0,9928080000.0,5432580000.0,4495500000.0,9299620000.0,5073530000.0,11902600000.0,3209280000.0,2809540000.0,752678000.0,1648240000.0,388685000.0,10.0
CEBR5,26.3,PNA,02/12/2025,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNA,13.25,Energia Elétrica,26.58,Energia Elétrica,114100.0,1895760000.0,30/09/2025,1409560000.0,72082000.0,9.84,2.67,1.91,13.8,13.65,45.6,3.95,29.0,1.32,50.7,2.92,9.7,3.34,15.1,19.4,9.58,7.12,10.15,-,8.0,0.33,1433240000.0,,486199000.0,-486199000.0,754054000.0,994854000.0,479694000.0,123057000.0,138919000.0,31207000.0,192599000.0,43812000.0,10.7
EKTR3,41.0,ON,14/11/2025,ELEKTRO ELETRICIDADE E SERVIÇOS SA ON,32.3,Energia Elétrica,47.9,Energia Elétrica,2653.0,7944120000.0,30/09/2025,15077100000.0,193759000.0,8.53,4.8,3.93,10.42,3.48,27.4,0.81,23.3,0.61,9.5,31.9,17.5,-1.09,20.1,46.1,5.56,1.07,6.61,3.92,4.4,0.75,13007000000.0,7915000000.0,782000000.0,7133000000.0,3697000000.0,2019000000.0,9772000000.0,2612000000.0,2281000000.0,515000000.0,931000000.0,196000000.0,11.1
ALUP4,10.77,PN N2,02/12/2025,ALUPAR PN N2,8.09,Energia Elétrica,11.07,Energia Elétrica,111860.0,10650200000.0,30/09/2025,19903600000.0,988881000.0,9.15,1.18,1.18,9.1,3.77,69.6,2.44,64.8,0.34,39.5,2.88,9.0,-0.82,10.1,12.9,6.62,2.55,7.05,1.39,-8.8,0.14,31477800000.0,12477500000.0,3224190000.0,9253350000.0,6087090000.0,8999650000.0,4357530000.0,963353000.0,2824000000.0,615619000.0,1163360000.0,489390000.0,2.9
CEBR3,26.37,ON,02/12/2025,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA ON,13.57,Energia Elétrica,27.05,Energia Elétrica,163134.0,1900800000.0,30/09/2025,1414600000.0,72082000.0,9.87,2.67,1.91,13.8,13.68,45.6,3.96,29.0,1.33,50.7,2.93,9.7,3.34,15.1,19.4,9.61,7.12,10.18,-,8.0,0.33,1433240000.0,,486199000.0,-486199000.0,754054000.0,994854000.0,479694000.0,123057000.0,138919000.0,31207000.0,192599000.0,43812000.0,10.7
ENGI3,13.45,ON,02/12/2025,ENERGISA ON,8.39,Energia Elétrica,13.51,Energia Elétrica,84096.0,33872000000.0,30/09/2025,65424500000.0,2518370000.0,10.26,1.31,1.83,7.34,4.98,25.1,0.95,19.1,0.41,12.0,6.1,8.2,-0.84,9.7,17.9,7.38,1.39,9.61,2.22,8.7,0.43,82858500000.0,41047200000.0,9494770000.0,31552500000.0,19805300000.0,18484500000.0,35713600000.0,9181980000.0,6808270000.0,1706300000.0,3300490000.0,438520000.0,4.9
ALUP11,34.35,UNT N2,02/12/2025,ALUPAR UNT N2,24.52,Energia Elétrica,34.61,Energia Elétrica,24037000.0,11322700000.0,30/09/2025,20576000000.0,988881000.0,9.73,3.53,1.26,27.3,4.01,69.6,2.6,64.8,0.36,39.5,3.06,9.0,-0.87,10.1,12.9,6.84,2.55,7.29,1.39,-8.8,0.14,31477800000.0,12477500000.0,3224190000.0,9253350000.0,6087090000.0,8999650000.0,4357530000.0,963353000.0,2824000000.0,615619000.0,1163360000.0,489390000.0,2.8
REDE3,6.32,ON,02/12/2025,REDE EMPRESAS DE ENERGIA ELÉTRICA SA ON,5.61,Energia Elétrica,6.53,Energia Elétrica,20905.0,13337200000.0,30/09/2025,28350700000.0,2110320000.0,9.42,0.67,3.21,1.97,3.5,25.1,0.69,19.6,0.41,9.8,5.68,11.6,-0.74,13.7,34.0,5.94,1.38,7.45,4.38,6.8,0.59,32781000000.0,18209900000.0,3196500000.0,15013400000.0,8486340000.0,4160960000.0,19448700000.0,5161680000.0,3805840000.0,1031820000.0,1415880000.0,300430000.0,9.7
